SL,Division Code,Division Name,District Code,District Name,Upazilla Code,Upazilla Name,Union code,Union name,Total Population
6075.,30,Dhaka,61,Mymensingh,81,Phulpur,54,Payari,25878
6076.,30,Dhaka,61,Mymensingh,81,Phulpur,58,Phulpur,23919
6077.,30,Dhaka,61,Mymensingh,81,Phulpur,63,Rahimganj,31743
6078.,30,Dhaka,61,Mymensingh,81,Phulpur,67,Rambhadrapur,29441
6079.,30,Dhaka,61,Mymensingh,81,Phulpur,72,Rampur,26655
6080.,30,Dhaka,61,Mymensingh,81,Phulpur,76,Rupasi,30835
6081.,30,Dhaka,61,Mymensingh,81,Phulpur,81,Sandhara,24971
6082.,30,Dhaka,61,Mymensingh,81,Phulpur,90,Singheshwar,32124
6083.,30,Dhaka,61,Mymensingh,81,Phulpur,94,Tarakanda,36448
6084.,30,Dhaka,61,Mymensingh,94,Trishal,13,Amirabari,21177
6085.,30,Dhaka,61,Mymensingh,94,Trishal,15,Bailar,36984
6086.,30,Dhaka,61,Mymensingh,94,Trishal,19,Bali Para,43806
6087.,30,Dhaka,61,Mymensingh,94,Trishal,28,Dhanikhola,44829
6088.,30,Dhaka,61,Mymensingh,94,Trishal,38,Harirampur,25569
6089.,30,Dhaka,61,Mymensingh,94,Trishal,47,Kanihari,37834
6090.,30,Dhaka,61,Mymensingh,94,Trishal,57,Kanthal,28595
6091.,30,Dhaka,61,Mymensingh,94,Trishal,61,Mathbari,28024
6092.,30,Dhaka,61,Mymensingh,94,Trishal,63,Mokshapur,25294
6093.,30,Dhaka,61,Mymensingh,94,Trishal,66,Rampur,31961
6094.,30,Dhaka,61,Mymensingh,94,Trishal,76,Sakhua,24763
6095.,30,Dhaka,61,Mymensingh,94,Trishal,85,Trishal,35725
6096.,50,Rajshahi,64,Naogaon,03,Atrai,10,Ahsanganj,24404
6097.,50,Rajshahi,64,Naogaon,03,Atrai,21,Bhopara,24585
6098.,50,Rajshahi,64,Naogaon,03,Atrai,31,Bisha,25900
6099.,50,Rajshahi,64,Naogaon,03,Atrai,42,Hatkalu Para,21665
6100.,50,Rajshahi,64,Naogaon,03,Atrai,52,Kalikapur,21636
6101.,50,Rajshahi,64,Naogaon,03,Atrai,63,Maniari,24520
6102.,50,Rajshahi,64,Naogaon,03,Atrai,73,Panchupur,28511
6103.,50,Rajshahi,64,Naogaon,03,Atrai,84,Sahagola,22035
6104.,50,Rajshahi,64,Naogaon,06,Badalgachhi,10,Adhaipur,25498
6105.,50,Rajshahi,64,Naogaon,06,Badalgachhi,21,Badalgachhi,29853
6106.,50,Rajshahi,64,Naogaon,06,Badalgachhi,31,Balubhara,19640
6107.,50,Rajshahi,64,Naogaon,06,Badalgachhi,42,Bilasbari,26664
6108.,50,Rajshahi,64,Naogaon,06,Badalgachhi,52,Pahar Pur,27483
6109.,50,Rajshahi,64,Naogaon,06,Badalgachhi,63,Kola,23605
6110.,50,Rajshahi,64,Naogaon,06,Badalgachhi,73,Mathurapur,23850
6111.,50,Rajshahi,64,Naogaon,06,Badalgachhi,84,Mithapur,24749
6112.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,10,Agra Digun,18493
6113.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,21,Alampur,23973
6114.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,31,Aranagar,24811
6115.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,42,Dhamoirhat,20537
6116.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,52,Isabpur,22496
6117.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,63,Jahanpur,25771
6118.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,77,Khelna,16339
6119.,50,Rajshahi,64,Naogaon,28,Dhamoirhat,84,Omar,17352
6120.,50,Rajshahi,64,Naogaon,47,Manda,12,Bhalain,23001
6121.,50,Rajshahi,64,Naogaon,47,Manda,13,Bharso,34320
6122.,50,Rajshahi,64,Naogaon,47,Manda,20,Bishnupur,19735
6123.,50,Rajshahi,64,Naogaon,47,Manda,27,Ganeshpur,27185
6124.,50,Rajshahi,64,Naogaon,47,Manda,33,Kalikapur,23564
6125.,50,Rajshahi,64,Naogaon,47,Manda,40,Kanso Para,24302
6126.,50,Rajshahi,64,Naogaon,47,Manda,47,Kashab,20147
6127.,50,Rajshahi,64,Naogaon,47,Manda,54,Kusumba,37190
6128.,50,Rajshahi,64,Naogaon,47,Manda,61,Mainam,22077
6129.,50,Rajshahi,64,Naogaon,47,Manda,67,Manda,29436
6130.,50,Rajshahi,64,Naogaon,47,Manda,74,Nurullabad,27536
6131.,50,Rajshahi,64,Naogaon,47,Manda,81,Paranpur,26143
6132.,50,Rajshahi,64,Naogaon,47,Manda,88,Prasadpur,23480
6133.,50,Rajshahi,64,Naogaon,47,Manda,94,Tentulia,25742
6134.,50,Rajshahi,64,Naogaon,50,Mahadebpur,15,Bhimpur,27849
6135.,50,Rajshahi,64,Naogaon,50,Mahadebpur,19,Chandas,26518
6136.,50,Rajshahi,64,Naogaon,50,Mahadebpur,28,Cheragpur,23923
6137.,50,Rajshahi,64,Naogaon,50,Mahadebpur,38,Enayetpur,29745
6138.,50,Rajshahi,64,Naogaon,50,Mahadebpur,47,Hatur,27105
6139.,50,Rajshahi,64,Naogaon,50,Mahadebpur,57,Khajur,31897
6140.,50,Rajshahi,64,Naogaon,50,Mahadebpur,66,Mahadebpur,39948
6141.,50,Rajshahi,64,Naogaon,50,Mahadebpur,76,Roygaon,31329
6142.,50,Rajshahi,64,Naogaon,50,Mahadebpur,85,Safapur,25306
6143.,50,Rajshahi,64,Naogaon,50,Mahadebpur,95,Uttargram,29239
6144.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,13,Baktiarpur,18193
6145.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,14,Balihar,18017
6146.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,21,Barshail,19444
6147.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,29,Boalia,18336
6148.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,36,Sailgachhi,13365
6149.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,43,Chandipur,27239
6150.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,51,Dubalhati,19428
6151.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,58,Hapania,26040
6152.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,65,Hashaighari,25069
6153.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,73,Kirtipur,18351
6154.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,87,Sekherpur,19134
6155.,50,Rajshahi,64,Naogaon,60,Naogaon Sadar,94,Tilakpur,31983
6156.,50,Rajshahi,64,Naogaon,69,Niamatpur,10,Bahadurpur,34670
6157.,50,Rajshahi,64,Naogaon,69,Niamatpur,21,Bhabicha,32107
6158.,50,Rajshahi,64,Naogaon,69,Niamatpur,31,Chandan Nagar,25894
6159.,50,Rajshahi,64,Naogaon,69,Niamatpur,42,Hajinagar,28455
6160.,50,Rajshahi,64,Naogaon,69,Niamatpur,52,Niamatpur,28313
6161.,50,Rajshahi,64,Naogaon,69,Niamatpur,63,Parail,31152
6162.,50,Rajshahi,64,Naogaon,69,Niamatpur,73,Rasulpur,38232
6163.,50,Rajshahi,64,Naogaon,69,Niamatpur,84,Sreemantapur,29528
6164.,50,Rajshahi,64,Naogaon,75,Patnitala,12,Akbarpur,21476
6165.,50,Rajshahi,64,Naogaon,75,Patnitala,17,Amair,20533
6166.,50,Rajshahi,64,Naogaon,75,Patnitala,25,Dibar,16596
6167.,50,Rajshahi,64,Naogaon,75,Patnitala,34,Ghoshnagar,21874
6168.,50,Rajshahi,64,Naogaon,75,Patnitala,43,Krishnapur,22733
6169.,50,Rajshahi,64,Naogaon,75,Patnitala,51,Matindhar,20439
6170.,50,Rajshahi,64,Naogaon,75,Patnitala,60,Nazipur,12262
6171.,50,Rajshahi,64,Naogaon,75,Patnitala,69,Nirmail,13000
6172.,50,Rajshahi,64,Naogaon,75,Patnitala,77,Patichara,19551
6173.,50,Rajshahi,64,Naogaon,75,Patnitala,86,Patnitala,21486
6174.,50,Rajshahi,64,Naogaon,75,Patnitala,94,Shihara,20280
6175.,50,Rajshahi,64,Naogaon,79,Porsha,15,Chhaor,18587
6176.,50,Rajshahi,64,Naogaon,79,Porsha,23,Ganguria,15870
6177.,50,Rajshahi,64,Naogaon,79,Porsha,31,Ghatnagar,21167
6178.,50,Rajshahi,64,Naogaon,79,Porsha,47,Masidpur,20304
6179.,50,Rajshahi,64,Naogaon,79,Porsha,55,Nithpur,33733
6180.,50,Rajshahi,64,Naogaon,79,Porsha,87,Tentulia,22434
6181.,50,Rajshahi,64,Naogaon,85,Raninagar,10,Bargachha,22365
6182.,50,Rajshahi,64,Naogaon,85,Raninagar,21,Ekdala,27448
6183.,50,Rajshahi,64,Naogaon,85,Raninagar,31,Gona,19762
6184.,50,Rajshahi,64,Naogaon,85,Raninagar,42,Kaligram,26773
6185.,50,Rajshahi,64,Naogaon,85,Raninagar,52,Kashimpur,19813
6186.,50,Rajshahi,64,Naogaon,85,Raninagar,63,Mirat,18927
6187.,50,Rajshahi,64,Naogaon,85,Raninagar,73,Parail,25857
6188.,50,Rajshahi,64,Naogaon,85,Raninagar,84,Raninagar,23833
6189.,50,Rajshahi,64,Naogaon,86,Sapahar,17,Aihai,21079
6190.,50,Rajshahi,64,Naogaon,86,Sapahar,39,Goala,35804
6191.,50,Rajshahi,64,Naogaon,86,Sapahar,63,Pathari,25328
6192.,50,Rajshahi,64,Naogaon,86,Sapahar,71,Sapahar,28737
6193.,50,Rajshahi,64,Naogaon,86,Sapahar,79,Shiranti,27980
6194.,50,Rajshahi,64,Naogaon,86,Sapahar,94,Tilna,22864
6195.,40,Khulna,65,Narail,28,Kalia,13,Babra Hachla,10329
6196.,40,Khulna,65,Narail,28,Kalia,14,Boranal Eliasabad,6381
6197.,40,Khulna,65,Narail,28,Kalia,15,Bauisena,18961
6198.,40,Khulna,65,Narail,28,Kalia,23,Hamidpur,15074
6199.,40,Khulna,65,Narail,28,Kalia,31,Chanchari,15317
6200.,40,Khulna,65,Narail,28,Kalia,39,Joynagar,14092
6201.,40,Khulna,65,Narail,28,Kalia,47,Kalabaria,16066
6202.,40,Khulna,65,Narail,28,Kalia,63,Khasial,14006
6203.,40,Khulna,65,Narail,28,Kalia,71,Mauli,16449
6204.,40,Khulna,65,Narail,28,Kalia,79,Pahardanga,12653
6205.,40,Khulna,65,Narail,28,Kalia,87,Peruli,28297
6206.,40,Khulna,65,Narail,28,Kalia,94,Purulia,20431
6207.,40,Khulna,65,Narail,28,Kalia,95,Salamabad,12468
6208.,40,Khulna,65,Narail,52,Lohagara,15,Dighalia,22460
6209.,40,Khulna,65,Narail,52,Lohagara,18,Itna,22276
6210.,40,Khulna,65,Narail,52,Lohagara,23,Joypur,20119
6211.,40,Khulna,65,Narail,52,Lohagara,31,Kashipur,13841
6212.,40,Khulna,65,Narail,52,Lohagara,39,Kotakul,12141
6213.,40,Khulna,65,Narail,52,Lohagara,47,Lahuria,25044
6214.,40,Khulna,65,Narail,52,Lohagara,55,Lakshmipasha,9164
6215.,40,Khulna,65,Narail,52,Lohagara,63,Lohagara,7571
6216.,40,Khulna,65,Narail,52,Lohagara,71,Mallikpur,15288
6217.,40,Khulna,65,Narail,52,Lohagara,79,Naldi,20760
6218.,40,Khulna,65,Narail,52,Lohagara,87,Noagram,16704
6219.,40,Khulna,65,Narail,52,Lohagara,94,Shalnagar,17936
6220.,40,Khulna,65,Narail,76,Narail Sadar,11,Auria,23801
6221.,40,Khulna,65,Narail,76,Narail Sadar,13,Banshgram,18345
6222.,40,Khulna,65,Narail,76,Narail Sadar,20,Bhadrabila,17935
6223.,40,Khulna,65,Narail,76,Narail Sadar,27,Bichhali,19349
6224.,40,Khulna,65,Narail,76,Narail Sadar,33,Chandibarpur,17385
6225.,40,Khulna,65,Narail,76,Narail Sadar,40,Habakhali,17942
6226.,40,Khulna,65,Narail,76,Narail Sadar,47,Kalora,19478
6227.,40,Khulna,65,Narail,76,Narail Sadar,54,Maij Para,21927
6228.,40,Khulna,65,Narail,76,Narail Sadar,61,Mulia,9019
6229.,40,Khulna,65,Narail,76,Narail Sadar,74,Sahabad,13387
6230.,40,Khulna,65,Narail,76,Narail Sadar,81,Shaikhati,20446
6231.,40,Khulna,65,Narail,76,Narail Sadar,88,Singasolpur,15049
6232.,40,Khulna,65,Narail,76,Narail Sadar,94,Tularampur,16510
6233.,30,Dhaka,67,Narayanganj,02,Araihazar,23,Araihazar,25593
6234.,30,Dhaka,67,Narayanganj,02,Araihazar,26,Bishnandi,36421
6235.,30,Dhaka,67,Narayanganj,02,Araihazar,29,Brahmandi,48999
6236.,30,Dhaka,67,Narayanganj,02,Araihazar,31,Duptara,37495
6237.,30,Dhaka,67,Narayanganj,02,Araihazar,39,Fatehpur,20834
6238.,30,Dhaka,67,Narayanganj,02,Araihazar,47,Haizadi,25542
6239.,30,Dhaka,67,Narayanganj,02,Araihazar,55,Kala Paharia,27685
6240.,30,Dhaka,67,Narayanganj,02,Araihazar,63,Khagakanda,24800
6241.,30,Dhaka,67,Narayanganj,02,Araihazar,71,Mahmudpur,27501
6242.,30,Dhaka,67,Narayanganj,02,Araihazar,79,Sadasardi,39615
6243.,30,Dhaka,67,Narayanganj,02,Araihazar,87,Satgram,41731
6244.,30,Dhaka,67,Narayanganj,02,Araihazar,94,Uchitpur,20334
6245.,30,Dhaka,67,Narayanganj,04,Sonargaon,24,Baidyer Bazar,23035
6246.,30,Dhaka,67,Narayanganj,04,Sonargaon,27,Baradi,25763
6247.,30,Dhaka,67,Narayanganj,04,Sonargaon,34,Jampur,44831
6248.,30,Dhaka,67,Narayanganj,04,Sonargaon,43,Kachpur,60734
6249.,30,Dhaka,67,Narayanganj,04,Sonargaon,51,Mugra Para,33506
6250.,30,Dhaka,67,Narayanganj,04,Sonargaon,60,Noagaon,22576
6251.,30,Dhaka,67,Narayanganj,04,Sonargaon,69,Pirijpur,45440
6252.,30,Dhaka,67,Narayanganj,04,Sonargaon,77,Sadipur,47002
6253.,30,Dhaka,67,Narayanganj,04,Sonargaon,86,Shambhupura,26646
6254.,30,Dhaka,67,Narayanganj,04,Sonargaon,94,Sanmandi,38029
6255.,30,Dhaka,67,Narayanganj,06,Bandar,15,Bandar,29578
6256.,30,Dhaka,67,Narayanganj,06,Bandar,31,Dhamgar,26210
6257.,30,Dhaka,67,Narayanganj,06,Bandar,47,Kalagachhia,43556
6258.,30,Dhaka,67,Narayanganj,06,Bandar,63,Madanpur,21273
6259.,30,Dhaka,67,Narayanganj,06,Bandar,79,Musapur,25933
6260.,30,Dhaka,67,Narayanganj,58,Narayanganj Sadar,20,Alir Tek,18676
6261.,30,Dhaka,67,Narayanganj,58,Narayanganj Sadar,25,Baktaballi,54237
6262.,30,Dhaka,67,Narayanganj,58,Narayanganj Sadar,31,Enayetnagar,97049
6263.,30,Dhaka,67,Narayanganj,58,Narayanganj Sadar,37,Fatullah,206426
6264.,30,Dhaka,67,Narayanganj,58,Narayanganj Sadar,47,Gognagar,27534
6265.,30,Dhaka,67,Narayanganj,58,Narayanganj Sadar,63,Kashipur,117326
